
90.0	-0.0004	-50.0213

90.0	-0.0	-118.1596

90.0	-0.0	62.5242

-90.0	0.0	-124.2883

-90.0	-0.0	-98.9278

90.0	-0.0	80.847

161.0667	90.0	0.0

-90.0	-0.0	-20.9487

90.0	-0.0	163.3235

90.0	-0.0	-16.3261

-90.0	-0.0	46.5423

90.0	-0.0	-110.6353

90.0	0.0	-120.8815

-90.0	-0.0	141.7861

90.0	-0.0	10.2647

-90.0	-0.0	-150.1069

-180.0	31.341	-46.4529

90.0	-0.0	-119.9651

-0.0	24.4899	-161.5582

-90.0	-0.0	-33.9964

90.0	0.0	-95.1493

180.0	31.341	-46.4867

90.0	0.0	52.3235

90.0	-0.0	135.7273

90.0	-0.0	-154.5494

-90.0	-0.0	-25.4889

90.0	-0.0	-125.9658

90.0	0.0	82.2561

90.0	-0.0	106.4008

-139.8911	-90.0	0.0

-90.0	-0.0	-89.8309

90.0	-0.0	-176.8466

-90.0	-0.0	-94.0921

-90.0	-0.0	134.9853

90.0	-0.0	-119.8449

90.0	0.0	176.3914

90.0	-0.0	-112.8471

90.0	-0.0	-162.5346

0.0	148.659	59.5209

90.0	-0.0	-47.7279

90.0	-0.0	37.6983

90.0	-0.0	66.5083

-90.0	-0.0	36.8174

-90.0	-0.0	-160.909

90.0	-0.0	60.4068

-90.0	-0.0	8.0051

-90.0	-0.0	82.0748

-180.0	31.341	50.5714

90.0	-0.0	173.9656

90.0	-0.0	121.8148

90.0	0.0	-31.0568

-90.0	-0.0	137.9391

-0.0	148.6591	-17.421

0.0	24.4899	-166.7117

-180.0	31.341	4.9032

-90.0	-0.0	105.8015

-90.0	-0.0	-141.8446

-90.0	-0.0	-110.3314

-90.0	-0.0	118.3259

90.0	-0.0	-24.0802

90.0	-0.0	-10.246

90.0	-0.0	8.3827

90.0	-0.0	20.2284

-90.0	-0.0	26.5173

90.0	-0.0	-17.904

-90.0	-0.0	-174.3676

90.0	-0.0	75.0669

90.0	-0.0	-39.8094

-0.0	24.4899	-80.1774

-90.0	-0.0	-92.2366

-90.0	-0.0	13.077

3.1632	90.0971	-63.9696

90.0	-0.0	146.9722

90.0	-0.0	-115.6073

90.0	-0.0	143.4743

-90.0	-0.0	75.9874

90.0	-0.0	134.0184

-90.0	-0.0	-9.9159

90.0	-0.0	-44.4685

-90.0	-0.0	142.4297

-90.0	-0.0	-172.1487

90.0	-0.0	33.8295

-135.9498	-90.0	0.0

90.0	-0.0	-104.5535

-90.0	-0.0	25.6199

90.0	-0.0	-128.3518

-90.0	-0.0	63.035

83.9223	90.0	0.0

-90.0	-0.0	47.2851

90.0	0.0	-150.0086

-0.0	148.659	43.6055

90.0	0.0	-119.3018

-90.0	-0.0	156.9883

90.0	-0.0	103.6742

-180.0	31.341	18.2566

-90.0	-0.0	-156.4972

90.0	-0.0	-154.166

-90.0	-0.0	-72.6691

106.4338	90.0	0.0

-90.0	-0.0	-25.1596

90.0	0.0	119.3555

90.0	-0.0	-39.3707

0.0	24.4899	161.9312

90.0	0.0	-10.6051

90.0	-0.0	-146.2649

-90.0	-0.0	-58.4448

-90.0	-0.0	45.8037

-90.0	-0.0	47.7182

90.0	-0.0	91.8589

-90.0	-0.0	126.6037

90.0	0.0	25.7082

90.0	0.0	-132.2633

-90.0	-0.0	-57.6587

-158.1957	90.0	0.0

90.0	-0.0	-72.1732

-90.0	-0.0	-72.9512

0.0	148.659	65.7428

180.0	31.341	54.7465

-90.0	-0.0	177.9991

-90.0	-0.0	-15.4227

90.0	-0.0	-74.2194

90.0	-0.0	-44.9216

90.0	0.0	121.2295

90.0	-0.0	84.9381

90.0	-0.0	110.8717

90.0	-0.0	64.4912

-90.0	-0.0	114.9669

-0.0	148.659	32.3952

90.0	-0.0	-146.0786

-90.0	-0.0	159.1769

-90.0	0.0	98.2905

0.0	24.4899	-118.9562

-90.0	-0.0	-24.7106

-90.0	-0.0	-104.8372

57.8243	90.0	0.0

90.0	-0.0	-22.4669

90.0	-0.0	-83.5958

-90.0	-0.0	-43.3237

90.0	-0.0	21.1787

-0.0	148.659	-83.3377

-90.0	-0.0	-44.2324

-90.0	-0.0	-159.6097

-89.999	90.1159	-15.3869

-90.0	-0.0	-7.1906

-90.0	-0.0	-142.5909

-90.0	-0.0	-10.2894

90.0	-0.0	82.8489

180.0	31.341	48.5544

-90.0	-0.0	130.4582

-90.0	-0.0	-94.6538

-90.0	-0.0	-50.8801

90.0	-0.0	93.7012

0.0	24.4899	-110.6826

-0.0	148.659	36.0832

-90.0	-0.0	-51.3055

-90.0	-0.0	-45.2173

-90.0	-0.0	20.4714

90.0	-0.0	-17.338

-0.0005	89.4312	95.9677

90.0	-0.0	40.9917

0.0	148.659	-0.8597

-90.0	-0.0	58.247

-90.0	-0.0	-113.0214

-90.0	-0.0	-118.7534

90.0	-0.0	-44.7196

90.0	-0.0	-125.5285

90.0	-0.0	149.9192

-90.0	-0.0	-17.8244

-90.0	-0.0	171.2545

-90.0	-0.0	-107.7581

90.0	-0.0	-2.4727

90.0	-0.0	115.7359

-0.0	24.4899	140.1604

-90.0	-0.0	-70.7639

-90.0	-0.0	-81.4916

167.8183	90.0	0.0

-90.0	-0.0	16.7641

-90.0	-0.0	-7.7198

-90.0	-0.0	-86.5616

-90.0	-0.0	109.4182

-90.0	-0.0	157.9521

-90.0	-0.0	131.2829

-90.0	-0.0	171.0321

-90.0	-0.0	-91.084

-90.0	-0.0	79.8088

-0.0	24.4899	-45.1811

90.0	-0.0	-91.2433

90.0	-0.0	69.4117

-90.0	-0.0	140.0181

90.0	-0.0	113.1146

-0.0	148.659	-10.9984

-90.0	-0.0	156.2743

-90.0	-0.0	-25.8554

90.0	-0.0	162.7345

-90.0	-0.0	172.2341

90.0	-0.0	-66.6826

-90.0	-0.0	27.1171

-90.0	-0.0	125.1443

-90.0	-0.0	97.815

90.0	-0.0	-117.8244

-90.0	-0.0	29.8907

90.0	-0.0	-64.7058

91.6326	-0.1837	-105.991

-90.0	-0.0	155.8362

90.0	0.0	153.2283

0.0	148.659	112.2095

140.4041	90.0	0.0

90.0	-0.0	-172.914

90.0	-0.0	-153.5889

