0.9999	0.0	-0.0	-0.0118	
0.6145	-0.6145	0.3499	-0.3499	
0.9211	0.0	-0.0	-0.3894	
0.0	0.9645	-0.2642	0.0	
0.1172	-0.0	-0.0	-0.9931	
0.0	0.9342	-0.3568	0.0	
0.0	0.7593	0.6508	0.0	
0.6742	0.0	0.0	-0.7385	
0.286	0.0936	-0.018	0.9535	
0.1134	-0.0	-0.0	0.9936	
0.0	0.9648	-0.263	-0.0	
0.0	-0.9999	-0.0142	-0.0	
0.3078	-0.6357	-0.3066	-0.6381	
0.7757	0.055	-0.0855	0.6229	
0.1713	-0.0	-0.0	-0.9852	
0.2571	0.0	0.0	0.9664	
0.1082	-0.0	0.0	-0.9941	
0.061	-0.0	0.0	0.9981	
0.8473	-0.0	-0.0	-0.5311	
0.8567	0.0	0.0	-0.5158	
0.9371	0.0	-0.0	0.3492	
0.2494	0.0	-0.0	-0.9684	
0.9958	-0.0	-0.0	-0.0911	
0.032	0.0	0.0	0.9995	
0.0	-0.0024	-1.0	0.0	
0.0	0.6701	-0.7422	-0.0	
0.3937	-0.0	0.0	-0.9192	
0.9891	0.0	-0.0	0.1473	
0.8608	-0.0	-0.0	-0.5089	
0.3136	-0.0	0.0	-0.9496	
0.0937	0.0	-0.0	0.9956	
0.0	0.966	0.2586	-0.0	
0.4924	-0.0	-0.0	0.8704	
0.0	0.993	0.1183	0.0	
0.0	0.9323	0.3617	0.0	
0.0	-0.9902	0.1396	-0.0	
0.9412	0.0	-0.0	0.3379	
0.7419	-0.0705	-0.064	-0.6637	
0.917	0.0	-0.0	-0.399	
0.4271	-0.4271	0.5636	-0.5636	
0.0	-0.6592	0.752	-0.0	
0.9699	0.103	-0.0233	-0.2196	
0.0	-0.9544	-0.2985	-0.0	
0.0	0.764	0.6453	-0.0	
0.0	0.9634	0.268	0.0	
0.0	0.3194	-0.9476	0.0	
0.104	0.0	-0.0	-0.9946	
0.2236	-0.0	0.0	-0.9747	
0.0	0.6735	0.7392	0.0	
0.078	0.0	-0.0	-0.997	
0.0307	-0.0471	0.7884	-0.6126	
0.0	-0.9996	-0.0274	0.0	
0.9052	0.0	-0.0	-0.425	
0.0	-0.9757	-0.2193	-0.0	
0.9508	-0.0	0.0	-0.3098	
0.6837	0.0	0.0	0.7297	
0.9142	-0.0	-0.0	-0.4053	
0.0	0.7213	0.6927	0.0	
0.8033	-0.0	-0.0	-0.5955	
0.0	0.3684	-0.9297	0.0	
0.7258	-0.0404	-0.6854	-0.0428	
0.0	0.6708	0.7416	0.0	
0.9639	-0.0	-0.0	0.2664	
0.9023	-0.0	-0.0	0.4311	
0.7784	-0.0	-0.0	0.6277	
0.2521	0.0	-0.0	-0.9677	
0.1094	-0.0	0.0	-0.994	
0.0	0.9992	0.0402	-0.0	
0.491	0.0	-0.0	0.8712	
0.0	-0.6933	-0.7207	0.0	
0.0	0.7551	-0.6556	-0.0	
0.0	0.6775	-0.7355	0.0	
0.979	-0.0	0.0	-0.204	
0.0	0.9897	0.1431	0.0	
0.5534	0.4411	-0.5493	0.4444	
0.6724	-0.0	-0.0	0.7402	
0.9389	-0.0	0.0	-0.3442	
0.9837	-0.0	-0.0	0.1798	
0.0	-0.9864	0.1646	-0.0	
0.9399	-0.0	-0.0	0.3414	
0.9113	-0.0	0.0	-0.4117	
0.2199	-0.0	0.0	-0.9755	
0.9981	-0.0	0.0	-0.0621	
0.1044	-0.0	-0.0	0.9945	
0.0	0.9918	-0.1278	-0.0	
0.4895	-0.0	-0.0	-0.872	
0.8975	0.0	0.0	0.441	
0.0	-0.9041	0.4273	-0.0	
0.0	-0.3149	-0.9491	0.0	
0.0	0.979	-0.2037	-0.0	
0.0	0.9461	0.3239	0.0	
0.6694	-0.0	-0.0	-0.7429	
0.8833	-0.0	0.0	-0.4688	
0.4813	0.0	-0.0	0.8765	
0.3274	0.0	-0.0	0.9449	
0.0	-0.1607	-0.987	-0.0	
0.1469	0.0	0.0	0.9892	
0.7426	0.0	0.0	0.6698	
0.0	0.1226	-0.9925	0.0	
0.0	-0.92	-0.3919	-0.0	
0.1058	-0.0	0.0	-0.9944	
0.0	0.3567	-0.9342	-0.0	
0.0	-0.9698	-0.2438	-0.0	
0.0187	-0.0	0.0	0.9998	
0.3422	-0.0	-0.0	0.9396	
0.7046	0.7046	0.059	0.059	
0.943	-0.0	0.0	-0.3327	
0.7941	-0.0	0.0	-0.6078	
0.056	0.0	0.0	0.9984	
0.0702	0.0	0.0	0.9975	
0.0	0.3962	0.9181	0.0	
0.0	0.1363	-0.9907	0.0	
0.9384	-0.0	-0.0	-0.3455	
0.6239	0.0	-0.0	0.7815	
0.0	-0.9933	-0.116	-0.0	
0.0	-1.0	-0.0083	-0.0	
0.5913	-0.0	0.0	-0.8064	
0.0	-0.8645	0.5027	-0.0	
0.7432	0.0463	-0.0517	0.6655	
0.9307	-0.0	-0.0	0.3659	
0.9227	0.0	-0.0	0.3854	
0.0	0.9818	0.1899	0.0	
0.0	-0.9734	0.2292	-0.0	
0.5809	-0.0	-0.0	0.814	
1.0	0.0	-0.0	-0.0017	
0.0708	-0.0	0.0	-0.9975	
0.8739	0.0	0.0	0.486	
0.3134	-0.0	0.0	-0.9496	
0.9301	-0.0	-0.0	0.3674	
0.736	0.0	0.0	0.677	
0.8312	0.0	0.0	0.556	
0.4587	-0.4592	-0.7237	0.2347	
0.0	0.7297	-0.6837	-0.0	
0.639	-0.0	0.0	-0.7692	
0.9973	0.0	-0.0	-0.0728	
0.0	0.8579	0.5139	0.0	
0.0	0.5696	-0.8219	0.0	
0.0	-0.4811	0.8766	-0.0	
0.0	0.2965	0.955	-0.0	
0.0	-0.8799	0.4751	0.0	
0.6022	-0.0	-0.0	-0.7983	
0.9315	-0.0	0.0	-0.3638	
0.4962	-0.0	0.0	-0.8682	
0.4516	0.4516	-0.5441	-0.5441	
0.9929	-0.0	-0.0	0.1193	
0.2632	0.0	0.0	0.9647	
0.5615	-0.0	-0.0	0.8275	
0.889	0.0	0.0	0.4578	
0.0	-0.0596	-0.9982	0.0	
0.0	0.6124	0.7905	0.0	
0.6834	0.0	0.0	0.7301	
0.6612	0.0	-0.0	0.7502	
0.7069	0.7069	-0.0177	-0.0177	
0.4039	-0.0	-0.0	0.9148	
0.0	0.6562	0.7546	0.0	
0.2206	0.0	-0.0	0.9754	
0.1353	0.6314	-0.1132	0.7551	
0.0	-0.1329	0.9911	-0.0	
0.9054	-0.0	-0.0	0.4245	
0.0	-0.2429	-0.9701	0.0	
0.9524	0.0	-0.0	0.3049	
0.3951	0.3951	-0.5864	-0.5864	
0.9435	-0.0	-0.0	-0.3314	
0.8556	-0.0	-0.0	-0.5177	
0.2015	-0.0	0.0	-0.9795	
0.0	0.2959	0.9552	-0.0	
0.435	0.0	0.0	-0.9004	
0.9596	-0.0	-0.0	-0.2812	
0.0	-0.9089	-0.417	0.0	
0.3569	0.0	-0.0	-0.9341	
0.9923	0.0	-0.0	0.1238	
0.0	-0.9852	-0.1713	-0.0	
0.1215	-0.0	-0.0	-0.9926	
0.6364	0.0	0.0	0.7714	
0.0	-0.8897	-0.4566	-0.0	
0.3346	-0.0	0.0	-0.9424	
0.0449	-0.0	-0.0	-0.999	
0.9719	-0.0	-0.0	-0.2353	
0.9193	0.0	-0.0	0.3936	
0.2025	-0.0	0.0	-0.9793	
0.9847	0.0079	-0.0017	-0.1741	
0.8677	0.0	-0.0	-0.4971	
0.9666	-0.0	0.0	-0.2562	
0.0	-0.0917	0.9958	0.0	
0.6632	0.6632	0.2452	0.2452	
0.0	0.5993	-0.8005	-0.0	
0.8887	0.0	0.0	0.4586	
0.5521	-0.0	-0.0	0.8338	
0.4499	-0.0	0.0	-0.8931	
0.0	0.5595	0.8288	-0.0	
0.4924	0.0	-0.0	-0.8703	
0.0	0.8021	-0.5971	-0.0	
0.068	-0.0	-0.0	-0.9977	
0.0	0.0871	0.9962	0.0	
0.0	0.6681	-0.744	-0.0	
0.0	0.611	-0.7916	-0.0	
0.7274	-0.0	-0.0	0.6863	
0.8014	-0.0	-0.0	-0.5981	
0.9959	-0.0	0.0	-0.0901	
0.7595	0.0	-0.0	0.6505	
0.8671	0.0	-0.0	-0.4982	
0.1954	0.0	0.0	-0.9807	
0.8607	0.0	-0.0	-0.5091	
0.8958	0.0	0.0	0.4445	
0.564	-0.564	0.4265	-0.4265	
0.6069	-0.0	0.0	-0.7948	
0.0	-0.5457	-0.838	0.0	
0.0	0.3869	-0.9221	0.0	
0.7987	0.0	-0.0	-0.6017	
0.2465	0.0	-0.0	0.9691	
0.728	0.0	-0.0	-0.6856	
0.9989	-0.0	0.0	0.0469	
0.8477	-0.0	-0.0	0.5304	
0.2664	0.2664	-0.655	-0.655	
0.8334	0.008	-0.0188	-0.5523	
0.0556	0.0556	-0.7049	-0.7049	
0.0	0.2896	-0.9571	-0.0	
0.7818	0.0	-0.0	0.6235	
0.0	0.8387	-0.5445	0.0	
0.0	0.2977	0.9547	0.0	
0.0	0.4089	0.9126	0.0	
0.0	-0.8792	0.4764	-0.0	
0.9826	0.0	0.0	0.1856	
0.1736	0.0	0.0	0.9848	
0.9619	0.0	-0.0	-0.2734	
0.0	-0.2659	-0.964	0.0	
0.3756	-0.0	-0.0	0.9268	
0.9955	-0.0	0.0	0.0944	
0.0	0.0514	-0.9987	0.0	
0.0866	-0.0	0.0	-0.9962	
0.829	-0.0	0.0	-0.5592	
0.0	0.9111	0.4122	0.0	
0.0354	-0.0	0.0	-0.9994	
0.9731	-0.0	0.0	-0.2302	
0.0	0.9894	0.1453	-0.0	
0.0	0.8225	-0.5688	-0.0	
0.1658	-0.0	0.0	-0.9862	
0.0025	0.0	0.0	-1.0	
0.0	-0.9417	0.3364	-0.0	
0.2425	0.0	0.0	-0.9701	
0.2585	0.0	0.0	0.966	
0.8744	-0.041	-0.0751	-0.4775	
0.0	0.9136	-0.4065	0.0	
0.0	-0.1446	0.9895	0.0	
0.0	0.3651	-0.931	0.0	
0.0727	0.0	-0.0	0.9974	
0.9263	0.0	-0.0	-0.3768	
0.9496	-0.0	-0.0	-0.3135	
0.0	-0.6457	0.7636	-0.0	
0.7569	0.0	0.0	-0.6535	
0.0	0.8642	-0.5031	0.0	
0.3652	-0.0	-0.0	0.9309	
0.1701	-0.0	-0.0	-0.9854	
0.0	0.8654	-0.501	0.0	
0.0	0.5045	-0.8634	-0.0	
0.0	-0.9622	-0.2725	0.0	
0.0	-0.9984	0.0565	-0.0	
0.3844	-0.5189	0.4319	-0.6296	
0.662	-0.0015	-0.004	-0.7495	
0.6017	-0.374	-0.5964	-0.3774	
0.8914	0.0487	0.0206	0.4502	
0.9531	-0.0	0.0	-0.3027	
0.0	-0.2137	-0.9769	-0.0	
0.3498	-0.0	-0.0	0.9368	
0.4654	-0.4654	-0.5324	0.5324	
0.0	0.0062	-1.0	0.0	
0.0184	-0.0182	0.0142	-0.9996	
0.3993	-0.0	0.0	-0.9168	
0.5573	-0.0	-0.0	-0.8303	
0.0606	0.0	0.0	-0.9982	
0.0	0.9983	0.059	-0.0	
0.5605	-0.0	-0.0	0.8282	
0.0	-0.6893	-0.7244	0.0	
0.7177	-0.0	-0.0	0.6964	
0.7436	-0.0	0.0	0.6686	
0.1135	-0.0	-0.0	-0.9935	
0.9804	0.0	-0.0	0.1972	
0.9299	0.0	0.0	-0.3677	
0.7347	-0.0	-0.0	0.6784	
0.9864	0.0	-0.0	-0.1646	
0.0113	0.0	0.0	0.9999	
0.9674	-0.0	0.0	-0.2531	
0.7305	0.0	0.0	-0.6829	
0.0864	0.0	-0.0	0.9963	
0.089	0.0	0.0	0.996	
0.7841	0.0	0.0	-0.6207	
0.9446	0.0	-0.0	-0.3283	
0.7461	0.0	0.0	-0.6659	
0.7	-0.0	0.0	-0.7142	
0.9631	-0.0	-0.0	0.2691	
0.9976	0.0	-0.0	0.0697	
0.0	0.8428	0.5383	0.0	
0.1198	0.0038	0.0024	0.9928	
0.8309	0.0	-0.0	-0.5565	
0.9772	-0.0	0.0	-0.2124	
0.2524	0.0	0.0	0.9676	
0.0	-0.4003	-0.9164	0.0	
0.0045	0.0	0.0	1.0	
0.685	0.0	-0.0	0.7286	
0.0	-0.4834	-0.8754	-0.0	
0.0	-0.898	0.4399	-0.0	
0.7508	-0.0	-0.0	0.6605	
0.0	0.8571	-0.5151	-0.0	
0.0	0.7486	-0.663	-0.0	
0.9667	-0.0	0.0	-0.2558	
0.8756	-0.0	0.0	-0.483	
0.2459	-0.0	-0.0	0.9693	
0.0	-0.0577	-0.9983	0.0	
0.7187	-0.0	-0.0	0.6954	
0.0	0.1271	-0.9919	-0.0	
0.5706	-0.0	-0.0	-0.8212	
0.0	0.998	-0.0628	-0.0	
0.0	0.6326	-0.7745	0.0	
0.3028	-0.0	-0.0	-0.9531	
0.7666	0.0	-0.0	0.6421	
0.8135	-0.0	-0.0	-0.5816	
0.0	-0.9789	-0.2045	-0.0	
0.0	-0.6315	0.7753	0.0	
0.0	-0.6728	0.7398	0.0	
0.9999	-0.0	-0.0	-0.0161	
0.0747	0.5232	-0.8477	0.0461	
0.9465	0.0	0.0	0.3227	
0.7377	-0.0	-0.0	0.6751	
0.6616	-0.0565	-0.0501	-0.7461	
0.0	0.643	-0.7659	0.0	
0.0	-0.7151	-0.699	0.0	
0.6273	0.0	-0.0	-0.7788	
0.0	-0.2155	0.9765	0.0	
0.9097	-0.0	-0.0	0.4153	
0.4638	-0.0	-0.0	-0.8859	
0.1147	0.0	0.0	0.9934	
0.7438	0.0	0.0	0.6684	
0.8044	0.1294	-0.1899	0.5479	
0.0	-0.1459	-0.9893	0.0	
0.2234	0.0	-0.0	-0.9747	
0.0	-0.5166	-0.8562	0.0	
0.6097	0.0	0.0	0.7927	
0.9892	0.0	-0.0	0.1466	
0.0	-0.9864	-0.1641	-0.0	
0.9958	-0.0	0.0	0.0921	
0.4347	-0.0	-0.0	0.9006	
0.0	-0.0259	0.9997	-0.0	
0.0	0.5183	-0.8552	-0.0	
0.5674	0.0	0.0	-0.8234	
0.9681	-0.0	0.0	-0.2505	
0.0082	-0.0	-0.0	-1.0	
0.0	-0.2173	-0.9761	-0.0	
0.4519	-0.0053	-0.0226	0.8918	
0.0	0.815	0.5795	0.0	
0.92	-0.0	-0.0	0.3918	
0.1508	0.1166	-0.0179	0.9815	
0.7176	0.0	0.0	0.6965	
0.943	-0.0	-0.0	-0.3329	
0.6538	0.0	0.0	-0.7567	
0.2201	0.0	-0.0	0.9755	
0.9493	-0.0	0.0	-0.3143	
0.0019	0.4721	0.8815	0.007	
0.5012	-0.5012	-0.4988	0.4988	
0.8621	0.0	0.0	-0.5067	
0.0	0.7889	0.6145	0.0	
0.0	0.8765	-0.4814	0.0	
0.9989	0.0	-0.0	0.0467	
0.2222	-0.0	0.0	0.975	
0.7981	0.0	-0.0	0.6025	
0.0	-0.1633	0.9866	0.0	
0.7414	0.0	-0.0	-0.6711	
0.5705	-0.0	0.0	-0.8213	
0.0	-0.9572	0.2895	-0.0	
0.0	0.9516	-0.3072	0.0	
0.5941	0.0	-0.0	-0.8044	
0.9953	0.0	-0.0	0.0966	
0.0	-0.8344	-0.5512	0.0	
0.0	0.6758	-0.7371	-0.0	
0.5101	-0.0	0.0	-0.8601	
0.1194	-0.0	0.0	-0.9929	
0.952	-0.0	-0.0	0.306	
0.4287	0.0	-0.0	-0.9035	
0.2073	-0.0	-0.0	-0.9783	
0.0	0.0711	0.9975	0.0	
0.1403	-0.0066	-0.0009	-0.9901	
0.9832	0.0	-0.0	0.1827	
0.0	0.1591	0.9873	0.0	
0.0	-0.5719	-0.8203	0.0	
0.0	0.7106	-0.7036	-0.0	
0.0	-0.9124	0.4094	-0.0	
0.0	-0.2853	-0.9585	-0.0	
0.9429	0.0	0.0	0.333	
0.3678	-0.3678	-0.6039	0.6039	
0.9621	0.0	-0.0	-0.2729	
0.908	-0.0	-0.0	-0.419	
0.1736	0.0	0.0	-0.9848	
0.4096	0.0	0.0	-0.9123	
0.6429	-0.0	0.0	-0.766	
0.2918	-0.0	-0.0	0.9565	
0.945	0.0	-0.0	-0.327	
0.8195	0.0	0.0	0.5731	
0.0	-0.5741	0.8188	-0.0	
0.0	-0.9919	-0.1273	-0.0	
0.2752	0.0	-0.0	-0.9614	
0.9679	0.0	0.0	0.2515	
0.0	0.9929	-0.1186	-0.0	
0.2642	0.0	0.0	0.9645	
0.0	-0.5061	0.8625	-0.0	
0.0	-0.9131	-0.4078	0.0	
0.0	-0.9984	0.0566	-0.0	
0.0	0.6169	0.7871	0.0	
0.0	-0.1792	0.9838	-0.0	
0.9722	0.0	-0.0	-0.234	
0.9026	0.0	-0.0	-0.4305	
0.0	0.1221	0.9925	-0.0	
0.9578	-0.0	-0.0	-0.2873	
0.0	-0.2882	0.9576	-0.0	
0.0	-0.3992	0.9169	-0.0	
0.4138	-0.4138	0.5734	-0.5734	
0.4399	0.0	0.0	0.898	
0.5	-0.0	-0.0	-0.866	
0.9966	0.0428	-0.0065	-0.0698	
0.0	-0.9738	-0.2276	-0.0	
0.0	0.0106	0.9999	-0.0	
0.2793	0.0	0.0	0.9602	
0.6369	-0.0	0.0	-0.7709	
0.6186	0.3431	0.6178	-0.3435	
0.0	-0.2303	-0.9731	0.0	
0.6957	0.1541	-0.6839	0.1567	
0.7381	0.0	0.0	0.6747	
0.8952	0.0	-0.0	-0.4456	
