
-0.1392	2.0257	11.2178

6.9373	-4.8923	11.2178

-8.052	-1.4471	10.5408

-11.9212	-17.6976	11.2178

1.899	15.8665	11.2178

12.0828	6.8628	10.5408

-10.2528	-36.2707	10.5408

-2.5668	16.8356	11.2178

6.1242	10.6868	11.2178

15.7478	-15.3457	11.2178

18.6142	-25.6368	11.2178

0.536	3.602	11.2178

-7.1465	8.3774	11.2178

-22.6325	8.4245	10.5408

1.4351	-2.3669	10.5408

5.6493	10.5886	11.2178

18.681	14.4924	11.2178

11.8422	1.9655	11.2178

2.4123	13.5157	11.2178

4.5223	13.3423	11.2178

5.2574	36.2163	11.2178

12.3213	12.7459	11.2178

6.9326	14.8637	11.2178

-0.1054	-12.3707	11.2178

-18.8106	4.6021	11.2178

-13.298	6.8618	11.2178

2.8198	0.8416	11.2178

-1.0123	39.3334	11.2178

1.9291	-14.2593	11.2178

-17.2927	19.12	11.2178

-9.8748	-28.8531	11.2178

-17.793	-36.4024	11.2178

-14.7867	10.169	10.5408

6.2282	6.8711	10.5408

1.6102	10.8321	11.2178

9.3314	-1.9533	11.2178

0.118	38.6717	11.2178

12.5537	-30.7286	11.2178

21.2049	-0.8219	11.2178

10.3786	-30.6464	10.5408

3.419	6.3719	11.2178

-0.7689	16.6815	11.2178

-9.894	26.2525	10.5408

2.9182	12.1445	11.2178

5.1233	-23.6175	11.2178

4.7484	-4.953	10.5408

10.9047	5.1994	10.5408

-2.9278	-6.2013	10.5408

17.848	-24.0829	11.2178

10.1109	-2.0198	11.2178

4.9701	-9.3652	11.2178

-28.7827	2.1136	11.2178

14.968	-26.4741	11.2178

-25.9318	5.681	10.5408

-4.6814	-11.4184	11.2178

-5.6855	5.0358	11.2178

1.7541	15.916	11.2178

-4.5842	-3.8975	11.2178

14.792	-15.1966	10.5408

-1.4356	20.2232	10.5408

-31.2158	19.6785	11.2178

-1.2933	28.0551	10.5408

22.8796	-93.0617	11.2178

8.5732	-39.9688	11.2178

22.5452	52.109	10.5408

-1.017	22.4763	11.2178

-5.229	18.9495	10.5408

9.4829	-1.9465	10.5408

-28.4526	-16.309	10.5408

1.6157	13.0945	11.2178

14.0293	0.3871	11.2178

32.1466	-11.4058	11.2178

9.9734	42.8937	11.2178

-9.9531	-9.2863	10.5408

-9.2196	-12.6178	11.2178

-31.906	2.3678	11.2178

6.2285	10.6004	11.2178

18.1156	-2.2586	10.5408

4.4486	4.6755	11.2178

-4.0662	46.2572	10.5408

-6.0379	-20.4369	11.2178

-8.4917	18.9793	10.5408

-56.7274	-48.1435	11.2178

19.3922	-21.402	10.5408

-9.2114	-5.0059	11.2178

-1.9759	8.9914	11.2178

15.2039	-10.9859	11.2178

-0.3979	12.6104	10.5408

-26.5231	-17.0177	11.2178

-12.6342	-0.0968	10.5408

2.9059	-43.9194	10.5408

8.9252	11.4467	11.2178

-24.2453	-10.6043	11.2178

-2.5812	9.9383	11.2178

-17.6943	43.7353	11.2178

12.9472	15.4954	11.2178

-8.3809	34.8428	11.2178

-1.1166	3.7646	11.2178

0.9858	15.0394	11.2178

23.9664	-5.3298	11.2178

3.6297	-29.1851	10.5408

8.3615	-5.6946	11.2178

0.7504	-11.0601	10.5408

5.2477	-39.8533	11.2178

-16.7376	-13.9752	11.2178

-21.6784	-13.8538	11.2178

6.7752	-20.423	11.2178

2.9261	17.1553	11.2178

2.7584	-41.1756	11.2178

-14.9621	-14.4829	11.2178

17.8594	-13.2191	11.2178

-8.6342	-8.9348	11.2178

32.2729	13.0803	11.2178

7.5925	20.2611	10.5408

4.4274	-5.4011	11.2178

8.6833	-11.6862	11.2178

-5.4501	11.3654	11.2178

4.1918	2.2413	11.2178

7.5218	-9.3986	11.2178

-7.2484	33.5978	11.2178

7.4054	-73.2857	10.5408

-6.1721	36.7208	11.2178

-5.2136	16.4454	11.2178

13.2212	5.7476	11.2178

-11.4572	-8.3791	11.2178

3.5933	7.8205	11.2178

-3.3209	-9.5236	11.2178

-10.9375	-37.1276	11.2178

14.1064	-18.4452	11.2178

30.5904	-9.5014	10.5408

-3.1066	16.6071	10.5408

-30.9798	-2.0585	11.2178

12.6252	-50.8438	10.5408

-6.8763	4.1345	11.2178

1.9082	-31.2044	11.2178

26.1154	-0.9723	11.2178

23.8242	27.5812	10.5408

17.9602	12.2911	10.5408

15.4222	2.8144	11.2178

26.6934	-7.1684	11.2178

-34.598	-15.0101	10.5408

46.0221	-36.6838	10.5408

-8.8221	-29.7339	10.5408

-4.1475	-39.0214	11.2178

13.4675	1.4537	11.2178

0.6253	-45.4569	11.2178

14.5253	-0.2123	11.2178

16.9729	-0.9853	11.2178

10.7522	14.6697	11.2178

6.1341	37.3818	10.5408

-2.2666	30.9235	10.5408

-1.6585	19.9682	11.2178

-0.131	12.4732	11.2178

2.5775	-13.305	11.2178

-1.1031	-35.6896	10.5408

-4.8233	-15.9211	11.2178

17.936	1.1213	11.2178

16.3621	-1.6228	11.2178

13.5762	-1.1234	10.5408

8.9228	-4.9162	11.2178

-11.4848	-1.6564	10.5408

5.9171	34.5568	11.2178

2.173	8.7804	11.2178

-2.8736	-27.8979	11.2178

28.7259	-7.5054	10.5408

2.4379	-22.5051	11.2178

11.2275	-9.1708	11.2178

15.8687	19.3944	10.5408

16.0281	-51.0951	11.2178

25.2728	-0.4027	11.2178

-12.5296	-9.5484	11.2178

-8.466	24.2902	11.2178

-0.7977	-12.7988	11.2178

-14.1033	7.3522	11.2178

-0.6209	7.3282	11.2178

-32.493	-46.0386	10.5408

13.3336	20.7056	11.2178

-12.4477	13.0316	10.5408

-21.4228	0.0842	11.2178

-22.4637	25.0259	10.5408

-6.4967	2.5581	11.2178

3.6255	12.7706	10.5408

-12.9859	-0.5496	11.2178

15.3254	14.357	11.2178

15.9165	8.3367	11.2178

12.7836	5.1766	11.2178

-13.3113	-14.2282	11.2178

-1.5247	-33.7754	11.2178

-0.0004	19.8766	11.2178

20.0466	4.2733	10.5408

-5.6094	-46.2718	10.5408

-4.9283	47.1248	11.2178

-30.5486	-4.327	11.2178

11.5342	32.2192	10.5408

-18.7134	7.5668	11.2178

