
-0.0	110.0009	-111.7486

-69.9991	-180.0	5.3157

-0.0	180.0	28.2431

-180.0	-69.9991	4.2871

-110.0009	-0.0	-33.9555

-180.0	0.0	-1.389

0.0	0.0	102.4184

-180.0	69.9991	11.98

-0.0	110.0009	144.7567

-110.0009	0.0	12.7307

110.0009	-0.0	-31.8256

-110.0009	0.0	-47.237

-0.0	110.0009	-121.2915

0.0	180.0	-4.0869

-180.0	-0.0	-28.8036

180.0	-69.9991	-1.4233

0.0	110.0009	105.1226

0.0	110.0009	-102.0561

180.0	-69.9991	8.6333

-110.0009	0.0	105.6187

-0.0	110.0009	-119.2903

-0.0	110.0009	-69.8681

-0.0	-110.0009	-143.9928

-110.0009	-0.0	-133.6847

-110.0009	-0.0	-24.2253

-0.0	110.0009	3.0536

-0.0	110.0009	-134.7979

-0.0	110.0009	2.9849

-110.0009	0.0	120.0134

0.0	110.0009	-48.7613

-0.0	-110.0009	107.499

0.0	-110.0009	-41.8467

0.0	0.0	43.3605

0.0	0.0	84.3836

110.0009	0.0	43.8967

0.0	110.0009	-102.8388

-0.0	-110.0009	114.6698

110.0009	-0.0	-127.9313

-0.0	110.0009	-112.4974

180.0	-0.0	53.2925

-110.0009	-0.0	-79.8804

0.0	110.0009	-139.1078

-0.0	0.0	-27.4435

110.0009	0.0	9.8879

110.0009	-0.0	124.9147

180.0	-0.0	-60.3711

-180.0	-0.0	-51.6105

0.0	0.0	-104.0362

110.0009	0.0	91.8659

-110.0009	0.0	17.0981

0.0	-110.0009	140.3627

-179.9999	69.9991	-5.3952

0.0	110.0009	110.1875

0.0	-180.0	-55.8831

0.0	-110.0009	-50.3738

-0.0	-110.0009	-127.7862

-110.0009	-0.0	101.8547

-69.9991	-180.0	-8.3999

180.0	-0.0	71.4142

-0.0	180.0	9.3404

0.0	110.0009	-116.3511

-0.0	180.0	-58.8518

-180.0	69.9991	4.0276

0.0	-110.0009	-121.3662

0.0	-0.0	-29.8628

110.0009	-0.0	109.3273

180.0	-0.0	-84.2692

-180.0	0.0	-33.7618

0.0	-180.0	39.482

110.0009	-0.0	110.1252

-0.0	110.0009	47.7221

110.0009	-0.0	-79.5368

110.0009	-0.0	-77.0786

-180.0	0.0	62.38

-0.0	110.0009	-63.8782

